Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
213   1.68333   4   216   0.027144   0.42   1   1   4   0.3   right   1   
214   0.85   4   72   0.07368   0.42   1   1   4   0.3   right   1   
215   0.766667   1   144   0.12139   0.42   1   1   4   0.3   right   1   
216   0.7   1   72   0.07368   0.42   1   1   4   0.3   right   1   
217   0.916666   4   0   0.01   0.42   1   1   4   0.308333   right   1   
218   0.95   1   288   0.01648   0.42   -1   1   4   0.3   left   1   
219   0.95   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
220   0.933333   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
221   0.816667   1   288   0.2   0.42   -1   1   4   0.3   left   1   
222   0.75   1   216   0.12139   0.42   1   1   4   0.3   right   1   
223   1.01667   4   72   0.027144   0.42   1   1   4   0.3   left   0   
224   0.933333   4   0   0.04472   0.42   -1   1   4   0.3   right   0   
225   0.766667   4   288   0.2   0.42   1   1   4   0.3   right   1   
226   1.23333   4   288   0.027144   0.42   -1   1   4   0.3   left   1   
227   2.68333   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
228   1.13333   1   144   0.01   0.42   1   1   4   0.308333   left   0   
229   1.7   4   144   0.01648   0.42   -1   1   4   0.3   right   0   
230   1.1   1   144   0.027144   0.42   -1   1   4   0.3   right   0   
231   0.966666   4   144   0.04472   0.42   -1   1   4   0.3   right   0   
232   0.816667   4   0   0.027144   0.42   -1   1   4   0.3   right   0   
233   0.916666   4   216   0.12139   0.42   1   1   4   0.3   right   1   
234   0.866666   1   144   0.01   0.42   -1   1   4   0.308333   right   0   
235   1.61667   4   288   0.027144   0.42   1   1   4   0.3   left   0   
236   0.85   1   216   0.01   0.42   1   1   4   0.308333   right   1   
237   0.85   4   144   0.2   0.42   -1   1   4   0.3   left   1   
238   0.816667   1   0   0.04472   0.42   1   1   4   0.3   right   1   
239   1.05   4   72   0.027144   0.42   -1   1   4   0.3   right   0   
240   0.95   1   216   0.07368   0.42   1   1   4   0.3   right   1   
241   0.833333   4   288   0.07368   0.42   1   1   4   0.3   right   1   
242   0.85   4   216   0.01648   0.42   -1   1   4   0.3   right   0   
243   0.983333   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
244   0.933333   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
245   0.783333   1   0   0.12139   0.42   1   1   4   0.3   right   1   
246   0.833333   1   216   0.01648   0.42   1   1   4   0.3   right   1   
247   0.883333   4   144   0.12139   0.42   1   1   4   0.3   right   1   
248   0.8   1   72   0.01648   0.42   1   1   4   0.3   right   1   
249   0.783333   1   288   0.027144   0.42   1   1   4   0.3   right   1   
250   0.733333   1   0   0.2   0.42   1   1   4   0.3   right   1   
251   0.683333   4   72   0.01648   0.42   1   1   4   0.3   right   1   
252   0.966666   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
253   0.833333   1   216   0.04472   0.42   1   1   4   0.3   right   1   
254   1.01667   4   0   0.027144   0.42   1   1   4   0.3   right   1   
255   1.0   4   144   0.01   0.42   1   1   4   0.308333   right   1   
256   0.8   1   72   0.04472   0.42   1   1   4   0.3   right   1   
257   1.25   4   144   0.01648   0.42   1   1   4   0.3   right   1   
258   0.966666   4   288   0.2   0.42   -1   1   4   0.3   left   1   
259   0.983333   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
260   1.05   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
261   0.783333   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
262   0.816667   4   216   0.07368   0.42   1   1   4   0.3   right   1   
263   1.38333   4   216   0.027144   0.42   -1   1   4   0.3   left   1   
264   0.8   1   288   0.01   0.42   1   1   4   0.308333   left   0   
265   0.9   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
266   0.983333   4   0   0.01   0.42   -1   1   4   0.308333   left   1   
267   0.95   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
268   1.16667   1   0   0.027144   0.42   -1   1   4   0.3   right   0   
269   1.53333   4   288   0.04472   0.42   -1   1   4   0.3   right   0   
270   0.916666   1   216   0.01   0.42   -1   1   4   0.308333   left   1   
271   0.816667   4   0   0.2   0.42   1   1   4   0.3   right   1   
272   0.883333   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
273   0.916666   1   216   0.027144   0.42   -1   1   4   0.3   right   0   
274   0.833333   4   0   0.2   0.42   -1   1   4   0.3   left   1   
275   0.866666   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
276   0.85   4   216   0.2   0.42   1   1   4   0.3   right   1   
277   0.966666   4   216   0.04472   0.42   1   1   4   0.3   right   1   
278   0.833333   4   72   0.12139   0.42   1   1   4   0.3   right   1   
279   0.933333   1   0   0.07368   0.42   1   1   4   0.3   right   1   
280   0.916666   4   0   0.07368   0.42   1   1   4   0.3   right   1   
