trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
128 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 90.0 right 0 285.921701908 286.345570803 286.757874966 287.595939875
129 0.3 0.3 1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 right 1 287.629134893 288.053120852 288.465301991 289.280125856
130 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 right 1 289.313231945 289.737129927 290.149282932 291.293543816
131 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 22.0 right 1 291.3269279 291.750873804 292.162982941 292.965794802
132 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 90.0 left 1 292.99908185 293.4230299 293.835178852 294.474298
133 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 90.0 left 1 294.506467819 294.930339813 295.342461824 296.08631897
134 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 left 0 296.119743824 296.543741941 296.955906868 297.911638021
135 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 22.0 right 0 297.945056915 298.369127989 298.781175852 299.901647806
136 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 22.0 left 0 299.935132027 300.359098911 300.771209955 301.903770924
137 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 90.0 left 1 301.937093019 302.361017942 302.773180962 304.011755943
138 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 22.0 left 1 304.044987917 304.468953848 304.881093979 305.614290953
139 0.3 0.3 -1 0.3 0.04472135955 4.0 0.8 0.42 22.0 left 1 305.646511793 306.07048893 306.482584 307.261826992
140 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 22.0 right 1 307.295157909 307.719157934 308.131361008 309.063740969
141 0.3 0.3 1 0.3 0.0271441761659 4.0 0.0 0.42 90.0 left 0 595.926128864 596.350067854 596.762192011 598.083297014
142 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 left 1 598.116606951 598.540472984 598.95261693 599.93223691
143 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 90.0 right 0 599.965510845 600.38922596 600.801470995 602.146024942
144 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 22.0 right 1 602.179230928 602.603343964 603.015369892 603.947817802
145 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 22.0 right 1 603.981024027 604.404985905 604.817041874 605.620028973
146 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 22.0 right 1 605.653303862 606.077113867 606.489244938 607.116663933
147 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 right 0 607.148880005 607.572603941 607.984956026 609.046582937
148 0.3 0.3 1 0.3 0.04472135955 4.0 0.4 0.42 90.0 left 0 609.079998016 609.503904819 609.916090965 610.837134838
149 0.3 0.3 -1 0.3 0.04472135955 4.0 0.6 0.42 22.0 left 1 610.881730795 611.305720806 611.717871904 612.579590797
150 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 right 1 612.612792015 613.036778927 613.448889971 614.287153006
151 0.3 0.3 1 0.3 0.121392446201 4.0 0.0 0.42 22.0 right 1 614.320433855 614.744436026 615.156560898 615.8533988
152 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 right 1 615.886600018 616.310433865 616.72261095 617.466559887
153 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 22.0 left 1 617.499836922 617.923753977 618.335925817 619.174207926
154 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 left 1 619.207472801 619.631392002 620.043536901 620.846236944
155 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 90.0 left 1 620.879664898 621.303730965 621.715718985 622.542094946
