trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
139 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 22.0 right 1 227.571050167 227.871958971 228.164218187 229.001806974
140 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 90.0 left 1 229.024707079 229.325468063 229.618005991 230.538964987
141 0.3 0.3 -1 0.3 0.04472135955 4.0 0.8 0.42 22.0 right 0 525.778911114 526.079650164 526.372107029 527.268091202
142 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 22.0 right 1 527.291151047 527.591852188 527.884407043 528.563021183
143 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 90.0 left 1 528.586166143 528.88698101 529.179313183 529.925412178
144 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 left 1 529.948009968 530.248735189 530.541218996 531.211297035
145 0.3 0.3 1 0.3 0.0164754897244 4.0 0.6 0.42 22.0 right 1 531.234634161 531.535299063 531.827738047 532.540071011
146 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 22.0 left 1 532.563156128 532.863778114 533.156226158 533.834933043
147 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 90.0 left 1 533.858021975 534.158796072 534.451203108 535.21353507
148 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 right 1 535.236543179 535.537358999 535.829774141 536.533684015
149 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 right 0 536.556730986 536.857336998 537.149741173 537.962119102
150 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 22.0 left 1 537.985264063 538.28612709 538.578423977 539.298983097
151 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 right 1 539.322026014 539.622943163 539.91518712 540.66900301
152 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 22.0 left 1 540.692300081 540.993010044 541.285396099 542.373639107
153 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 right 1 542.396624088 542.697384119 542.989814043 543.710610151
154 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 22.0 right 0 543.741681099 544.042469978 544.335050106 545.038827181
155 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 left 1 545.070196152 545.370943069 545.663407087 546.409085989
156 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 left 0 546.432013035 546.732776165 547.025219202 547.962869167
157 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 90.0 left 0 547.986006021 548.286745071 548.579176188 549.34138608
158 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 90.0 right 1 549.364608049 549.665311098 549.957734108 550.678557158
159 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 90.0 right 1 550.709684134 551.010522127 551.302828074 552.290912151
160 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 left 1 552.313704014 552.614597082 552.907023191 553.78618598
161 0.3 0.3 -1 0.3 0.121392446201 4.0 0.8 0.42 22.0 left 1 553.809298038 554.110057116 554.402498007 555.173056126
162 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 left 0 555.196079969 555.497064114 555.789304018 556.727005005
163 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 22.0 right 1 556.750154018 557.050826073 557.343448162 557.980424166
164 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 22.0 right 0 558.003473043 558.304152966 558.596660137 559.392250061
165 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 22.0 right 1 559.415433168 559.716149092 560.008568048 560.829395056
166 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 right 0 560.852416039 561.153185129 561.445683002 562.182667017
167 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 90.0 right 1 562.205933094 562.506677151 562.799080133 563.837117195
168 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 right 1 563.860130072 564.160886049 564.453286171 565.324064016
169 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 90.0 right 1 565.347146034 565.647977114 565.940417051 566.719321966
170 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 22.0 right 1 566.742516994 567.043255091 567.335776091 568.197991133
171 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 left 1 568.221421003 568.52204299 568.814552069 569.685729027
172 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 22.0 right 1 569.716837168 570.017635107 570.310091019 571.080514193
173 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 22.0 right 0 571.103690147 571.404412031 571.696907043 572.57613802
174 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 90.0 right 1 572.599374056 572.900029182 573.192487001 574.230239153
175 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 right 1 574.253568172 574.554358006 574.84672904 575.659340143
176 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 right 1 575.682180166 575.982861996 576.275370121 576.970818043
177 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 22.0 right 1 576.993838072 577.294476032 577.587174177 578.357405186
