Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
247   1.11667   4   144   0.04472   0.42   1   1   4   0.3   right   1   
248   0.883333   4   0   0.04472   0.42   1   1   4   0.3   left   0   
249   0.816667   1   288   0.01648   0.42   1   1   4   0.3   left   0   
250   0.816667   1   216   0.01   0.42   -1   1   4   0.308333   right   0   
251   0.95   4   0   0.07368   0.42   1   1   4   0.3   left   0   
252   1.01667   1   72   0.07368   0.42   1   1   4   0.3   right   1   
253   0.883333   1   216   0.027144   0.42   -1   1   4   0.3   right   0   
254   1.05   4   216   0.04472   0.42   -1   1   4   0.3   left   1   
255   1.03333   4   288   0.01   0.42   -1   1   4   0.308333   left   1   
256   1.06667   4   72   0.027144   0.42   1   1   4   0.3   left   0   
257   0.883333   1   288   0.04472   0.42   1   1   4   0.3   left   0   
258   1.03333   4   144   0.07368   0.42   1   1   4   0.3   right   1   
259   1.01667   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
260   1.5   1   144   0.01   0.42   1   1   4   0.308333   left   0   
261   0.85   1   144   0.07368   0.42   1   1   4   0.3   right   1   
262   0.833333   1   216   0.04472   0.42   1   1   4   0.3   right   1   
263   1.26667   4   144   0.01648   0.42   1   1   4   0.3   left   0   
264   1.16667   4   216   0.027144   0.42   -1   1   4   0.3   left   1   
265   0.983333   4   216   0.01648   0.42   1   1   4   0.3   left   0   
266   0.966666   1   216   0.027144   0.42   1   1   4   0.3   left   0   
267   0.933333   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
268   0.866666   1   288   0.07368   0.42   1   1   4   0.3   right   1   
269   0.916666   1   216   0.2   0.42   1   1   4   0.3   right   1   
270   0.883333   4   144   0.12139   0.42   1   1   4   0.3   right   1   
271   0.833333   4   0   0.2   0.42   1   1   4   0.3   right   1   
272   0.716667   4   216   0.12139   0.42   1   1   4   0.3   right   1   
273   0.833333   1   288   0.12139   0.42   1   1   4   0.3   right   1   
274   0.883333   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
275   0.783333   1   216   0.2   0.42   -1   1   4   0.3   left   1   
276   0.916666   4   144   0.01648   0.42   -1   1   4   0.3   left   1   
277   0.833333   1   216   0.07368   0.42   1   1   4   0.3   right   1   
278   0.9   1   72   0.04472   0.42   -1   1   4   0.3   right   0   
279   1.1   4   0   0.01   0.42   1   1   4   0.308333   right   1   
280   0.8   1   0   0.04472   0.42   1   1   4   0.3   right   1   
