Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
243   0.766667   1   72   0.01648   0.42   1   1   4   0.3   right   1   
244   0.85   4   144   0.01   0.42   1   1   4   0.308333   left   0   
245   0.866666   4   0   0.027144   0.42   -1   1   4   0.3   left   1   
246   0.766667   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
247   0.866666   1   144   0.2   0.42   -1   1   4   0.3   left   1   
248   0.733333   1   216   0.07368   0.42   1   1   4   0.3   right   1   
249   1.06667   4   144   0.027144   0.42   1   1   4   0.3   left   0   
250   0.75   1   216   0.04472   0.42   1   1   4   0.3   left   0   
251   0.683333   4   288   0.07368   0.42   1   1   4   0.3   left   0   
252   0.75   4   0   0.04472   0.42   1   1   4   0.3   left   0   
253   0.583333   1   0   0.2   0.42   1   1   4   0.3   right   1   
254   0.833333   1   288   0.01   0.42   -1   1   4   0.308333   right   0   
255   0.65   4   144   0.01648   0.42   1   1   4   0.3   left   0   
256   1.5   1   216   0.01   0.42   1   1   4   0.308333   right   1   
257   0.95   4   144   0.12139   0.42   1   1   4   0.3   left   0   
258   0.833333   4   288   0.2   0.42   1   1   4   0.3   right   1   
259   0.75   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
260   1.28333   4   216   0.04472   0.42   -1   1   4   0.3   left   1   
261   0.766667   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
262   0.983333   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
263   0.883333   4   288   0.01648   0.42   -1   1   4   0.3   left   1   
264   0.716667   1   288   0.07368   0.42   1   1   4   0.3   right   1   
265   0.716667   1   0   0.07368   0.42   1   1   4   0.3   right   1   
266   0.783333   1   144   0.04472   0.42   1   1   4   0.3   right   1   
267   1.08333   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
268   0.883333   1   72   0.01   0.42   1   1   4   0.308333   left   0   
269   0.85   4   288   0.01   0.42   1   1   4   0.308333   left   0   
